# dR/dEr [1/keV/kg/Myr]
# Er [keV]  ,  O16  ,  F19 ,  P31,  Ca40,  Ca44
1.244597e-01  8.716451e+06  7.040330e+05  1.530989e+06  2.094107e+06  6.932763e+04
1.273587e-01  8.617212e+06  6.927933e+05  1.501903e+06  2.025410e+06  6.268927e+04
1.303253e-01  8.374701e+06  6.889707e+05  1.412993e+06  2.009149e+06  6.642035e+04
1.333610e-01  8.111009e+06  6.753051e+05  1.405066e+06  1.957163e+06  6.952074e+04
1.364674e-01  8.008209e+06  6.387470e+05  1.373969e+06  1.835927e+06  6.122325e+04
1.396461e-01  7.835552e+06  6.348059e+05  1.339166e+06  1.775476e+06  6.509498e+04
1.428989e-01  7.581392e+06  6.123743e+05  1.310097e+06  1.753313e+06  6.029163e+04
1.462274e-01  7.407992e+06  5.930357e+05  1.226196e+06  1.705228e+06  5.622149e+04
1.496335e-01  7.304034e+06  5.809401e+05  1.235258e+06  1.656502e+06  6.195375e+04
1.531189e-01  7.079325e+06  5.734026e+05  1.215326e+06  1.633173e+06  5.596631e+04
1.566855e-01  6.978747e+06  5.794608e+05  1.201439e+06  1.567534e+06  6.015183e+04
1.603352e-01  6.787656e+06  5.457887e+05  1.168545e+06  1.539011e+06  5.721249e+04
1.640699e-01  6.669525e+06  5.318923e+05  1.127257e+06  1.496403e+06  5.478025e+04
1.678915e-01  6.508586e+06  5.170415e+05  1.055404e+06  1.467317e+06  4.713252e+04
1.718022e-01  6.378076e+06  5.217347e+05  1.053200e+06  1.420556e+06  4.877472e+04
1.758040e-01  6.237906e+06  5.061049e+05  1.030650e+06  1.409460e+06  4.821602e+04
1.798990e-01  6.146201e+06  5.066611e+05  1.022900e+06  1.366955e+06  5.004415e+04
1.840894e-01  5.971734e+06  4.794220e+05  1.012254e+06  1.302159e+06  4.679144e+04
1.883774e-01  5.805693e+06  4.852368e+05  9.714123e+05  1.272623e+06  4.676081e+04
1.927653e-01  5.681089e+06  4.855393e+05  9.380952e+05  1.242764e+06  4.101264e+04
1.972553e-01  5.527596e+06  4.649873e+05  9.100981e+05  1.221128e+06  4.316780e+04
2.018500e-01  5.373493e+06  4.429260e+05  9.000294e+05  1.162273e+06  4.347877e+04
2.065517e-01  5.293430e+06  4.364951e+05  8.725340e+05  1.162324e+06  3.758932e+04
2.113629e-01  5.159779e+06  4.462701e+05  8.429433e+05  1.138554e+06  3.284614e+04
2.162862e-01  5.079291e+06  4.269464e+05  8.517669e+05  1.083653e+06  3.976613e+04
2.213241e-01  4.939854e+06  4.077409e+05  8.208625e+05  1.059438e+06  3.573757e+04
2.264794e-01  4.809366e+06  3.855412e+05  7.860746e+05  1.040018e+06  3.626476e+04
2.317548e-01  4.699671e+06  3.798584e+05  7.740554e+05  9.898625e+05  2.998203e+04
2.371531e-01  4.604244e+06  3.840825e+05  7.573892e+05  9.555028e+05  3.409434e+04
2.426771e-01  4.468888e+06  3.713539e+05  7.357655e+05  9.701750e+05  3.110031e+04
2.483298e-01  4.430586e+06  3.561230e+05  7.129736e+05  8.899944e+05  3.309310e+04
2.541141e-01  4.326028e+06  3.584127e+05  6.969673e+05  9.050413e+05  2.918157e+04
2.600332e-01  4.187230e+06  3.416745e+05  7.002000e+05  8.738251e+05  2.722981e+04
2.660901e-01  4.126867e+06  3.489146e+05  6.750083e+05  8.281874e+05  3.116307e+04
2.722882e-01  4.026558e+06  3.311986e+05  6.327628e+05  8.231134e+05  2.849261e+04
2.786306e-01  3.946649e+06  3.423064e+05  6.417661e+05  7.919085e+05  2.901109e+04
2.851207e-01  3.896977e+06  3.222421e+05  6.319038e+05  7.667696e+05  2.692959e+04
2.917620e-01  3.767097e+06  3.078060e+05  5.942364e+05  7.494491e+05  2.496790e+04
2.985580e-01  3.675846e+06  3.100383e+05  5.668981e+05  7.481139e+05  2.807864e+04
3.055124e-01  3.624897e+06  3.029311e+05  5.808167e+05  7.243102e+05  2.650365e+04
3.126287e-01  3.512434e+06  3.111808e+05  5.650907e+05  7.016742e+05  2.424600e+04
3.199107e-01  3.456749e+06  2.834493e+05  5.576187e+05  6.756406e+05  2.530977e+04
3.273624e-01  3.386142e+06  2.980267e+05  5.370968e+05  6.600662e+05  2.291078e+04
3.349876e-01  3.311000e+06  2.636802e+05  5.195851e+05  6.410668e+05  2.523405e+04
3.427905e-01  3.213212e+06  2.735396e+05  5.186942e+05  6.219279e+05  2.353665e+04
3.507751e-01  3.173910e+06  2.701347e+05  5.001909e+05  6.119674e+05  2.050024e+04
3.589457e-01  3.058662e+06  2.601625e+05  4.862391e+05  5.784828e+05  2.092642e+04
3.673066e-01  3.011267e+06  2.575632e+05  4.794041e+05  5.716501e+05  1.768864e+04
3.758623e-01  2.954042e+06  2.470945e+05  4.727270e+05  5.357320e+05  2.003280e+04
3.846173e-01  2.887818e+06  2.482474e+05  4.493515e+05  5.361748e+05  2.097272e+04
3.935762e-01  2.822596e+06  2.339460e+05  4.433133e+05  5.269186e+05  1.671567e+04
4.027437e-01  2.730751e+06  2.382311e+05  4.331584e+05  4.983713e+05  2.115963e+04
4.121248e-01  2.690761e+06  2.348001e+05  4.103548e+05  4.929653e+05  1.840282e+04
4.217245e-01  2.626636e+06  2.327735e+05  4.095716e+05  4.894220e+05  1.766095e+04
4.315477e-01  2.593209e+06  2.312919e+05  4.051438e+05  4.671362e+05  1.725775e+04
4.415997e-01  2.500790e+06  2.195775e+05  3.878287e+05  4.414171e+05  1.664239e+04
4.518859e-01  2.459315e+06  2.175301e+05  3.824179e+05  4.392734e+05  1.878400e+04
4.624117e-01  2.380648e+06  2.063158e+05  3.617086e+05  4.336776e+05  1.468011e+04
4.731826e-01  2.348820e+06  2.045508e+05  3.583334e+05  4.044830e+05  1.603105e+04
4.842045e-01  2.291184e+06  2.041333e+05  3.443914e+05  3.998955e+05  1.544287e+04
4.954830e-01  2.226111e+06  1.960679e+05  3.532461e+05  3.889474e+05  1.677688e+04
5.070243e-01  2.212196e+06  1.854834e+05  3.251592e+05  3.810988e+05  1.680982e+04
5.188344e-01  2.140767e+06  1.934458e+05  3.228316e+05  3.712355e+05  1.502821e+04
5.309196e-01  2.084783e+06  1.881190e+05  3.205753e+05  3.667854e+05  1.351287e+04
5.432863e-01  2.065199e+06  1.845538e+05  3.167999e+05  3.510814e+05  1.249455e+04
5.559411e-01  1.985088e+06  1.784220e+05  2.988092e+05  3.365753e+05  1.195579e+04
5.688906e-01  1.970789e+06  1.716325e+05  2.951676e+05  3.289078e+05  1.216525e+04
5.821418e-01  1.901771e+06  1.702053e+05  2.896219e+05  3.185897e+05  1.077286e+04
5.957016e-01  1.884786e+06  1.666356e+05  2.866686e+05  3.061002e+05  1.116351e+04
6.095773e-01  1.812302e+06  1.602225e+05  2.734243e+05  3.013229e+05  1.204935e+04
6.237762e-01  1.785647e+06  1.588750e+05  2.681376e+05  2.931687e+05  1.136501e+04
6.383058e-01  1.761673e+06  1.617373e+05  2.633564e+05  2.777659e+05  1.060952e+04
6.531738e-01  1.700549e+06  1.555292e+05  2.585129e+05  2.778530e+05  1.125108e+04
6.683882e-01  1.652467e+06  1.538728e+05  2.514100e+05  2.654535e+05  1.027622e+04
6.839570e-01  1.634912e+06  1.470019e+05  2.365064e+05  2.555297e+05  1.137721e+04
